polarity,confidence,joy,text,extraversion,isIronic,sadness,agreeableness,isSubjective,conscientiousness,isAgreement,anger,surprise,fear,openness,class
NONE,100,0.25377020239830017,"Winter always turns into spring. - Nichiren",0.46365819543094966,False,0.24041292071342468,0.4233114494566332,False,0.5343283558713978,True,0.23872840404510498,0.04969334229826927,0.21739515662193298,0.4911743990171735,Bot
NONE,100,0.15998317301273346,"i really like that studio song a lot.",0.5943850826914028,False,0.2759576439857483,0.6272704653572617,False,0.43391317985523703,True,0.2491167187690735,0.16370908915996552,0.15123334527015686,0.4863453446147597,Bot
P,100,0.18230053782463074,"@dalyjailene cool",0.5531879981695595,False,0.15421748161315918,0.5884422544847455,True,0.4488259756017005,True,0.1700815111398697,0.2980537414550781,0.1953466534614563,0.5214424155582891,Bot
P+,100,0.13633495569229126,"Doing your best is more important than being your best. - Shannon Miller",0.54349738814063,False,0.05515217408537865,0.5477795182612903,False,0.48927936505997316,True,0.012601662427186966,0.7739348411560059,0.021976295858621597,0.5106995562526667,Bot
NONE,100,0.20858490467071533,"Listening to music til I k.o",0.36745146523087713,False,0.08426608145236969,0.5301062130091484,False,0.5083559724106185,True,0.08930240571498871,0.43474167585372925,0.18310493230819702,0.39427534609197457,Bot
P,100,0.07628265023231506,"Like if reading off power points is all they're going to do then I'm 100% qualified to be a teacher",0.5694549793409089,False,0.1652585119009018,0.4533949138825399,False,0.4322263564186535,True,0.5041556358337402,0.12541137635707855,0.12889185547828674,0.5641332012470638,Bot
NONE,100,0.15570111572742462,"@believfever wow",0.5269757746639899,False,0.14926943182945251,0.48436981544159996,True,0.5087071369434225,True,0.12605997920036316,0.40553462505340576,0.16343483328819275,0.5152837907042458,Bot
NONE,100,0.19294588267803192,"@Tyalll hi",0.7212866201239116,False,0.16495643556118011,0.6258436054514164,False,0.40010243311695676,True,0.14240673184394836,0.28253090381622314,0.21716007590293884,0.6058579744579635,Bot
NONE,100,0.15570111572742462,"@JustinC27 wow",0.5269757746639899,False,0.14926943182945251,0.48436981544159996,True,0.5087071369434225,True,0.12605997920036316,0.40553462505340576,0.16343483328819275,0.5152837907042458,Bot
P,100,0.08937195688486099,"FIND OUT ABOUT THE #SEXY #MONESHAJONES AKA @MO_BUDDA HERE==&gt; http://t.co/3BdoLSq80u #RAPPER #MODEL #BIGGBOYMANAGEMENT",0.47083816790984845,False,0.4711347818374634,0.4847989845694157,True,0.512729694445928,True,0.12107953429222107,0.01610490307211876,0.3023087680339813,0.5189559108743044,Bot
P+,100,0.7554671764373779,"#killzoneshadowfall is a gorgeous game worth 39.99 lol #ps4",0.6189819145000588,False,0.09163141995668411,0.5540238472453335,True,0.5164646204860731,True,0.029090337455272675,0.0540570430457592,0.06975404918193817,0.405508225209245,Bot
NONE,100,0.09537374973297119,"@HellaDankRec You must not only aim right but draw the bow with all your might. - Henry David Thoreau",0.5019433920161199,False,0.3095752000808716,0.5318330965544047,False,0.4359802429018349,True,0.10300219058990479,0.3775216341018677,0.11452722549438477,0.5864536505993281,Bot
N,100,0.04857206344604492,"@YongeGrove Anyone who angers you conquers you. - Elizabeth Kenny",0.4103500666254658,False,0.4580104947090149,0.5216785266734005,False,0.5651308709177478,True,0.29245424270629883,0.15633058547973633,0.04463263601064682,0.26618796113495513,Bot
P,97,0.047477152198553085,"@STAR_SO_SILLY People rarely succeed unless they have fun in what they are doing. - Dale Carnegie",0.6557037759635409,False,0.2967187166213989,0.5029166790477015,False,0.5360975005160803,True,0.5059309601783752,0.10001464933156967,0.04985850304365158,0.4391056265786429,Bot
P,92,0.2788258194923401,"Never has it felt so good to lie down",0.5555725400730716,False,0.34708380699157715,0.5830771661641305,True,0.46298376376601474,True,0.06999032944440842,0.20871016383171082,0.09538991749286652,0.4957790831539118,Bot
P,100,0.33431553840637207,"@nicholasjtait Give your dreams all you've got and you'll be amazed at the energy that comes out of you. - William James",0.4915136209988998,False,0.15378214418888092,0.4801829901703617,True,0.47928428478624624,True,0.041776951402425766,0.41170597076416016,0.05841938406229019,0.5562606829906178,Bot
P+,100,0.1551717221736908,"Remember happiness doesn't depend upon who you are or what you have; it depends solely on what you think. - Dale Carnegie",0.5198190868911097,False,0.23999038338661194,0.5415600966988948,True,0.5514126344658863,True,0.17931057512760162,0.058763787150382996,0.36676356196403503,0.48464141772172153,Bot
NONE,100,0.3265160322189331,"West coast team tournament here we goooooooooooooo",0.5852583732645391,False,0.0777481198310852,0.4238593703822085,False,0.5039788272188997,True,0.02767791599035263,0.01470753364264965,0.5533504486083984,0.39212552075074103,Bot
NONE,100,0.2795456647872925,"*Dad walks out and looks at my Jeep*",0.5494947521868399,False,0.35998982191085815,0.4263062707164831,False,0.432807214301208,True,0.17224839329719543,0.07724398374557495,0.11097212135791779,0.567620830001118,Bot
P,100,0.2658001184463501,"@grussell903 amazing",0.5350861824670081,False,0.11101559549570084,0.5404722617383588,True,0.492511225500326,True,0.09936228394508362,0.3723205327987671,0.15150144696235657,0.5204376082554041,Bot
P,100,0.18230053782463074,"@ravithambip cool",0.5531879981695595,False,0.15421748161315918,0.5884422544847455,True,0.4488259756017005,True,0.1700815111398697,0.2980537414550781,0.1953466534614563,0.5214424155582891,Bot
P,100,0.20931163430213928,"@Willgmusic very cool",0.5379854147717105,False,0.1440064013004303,0.562020276722155,True,0.4607619646636919,True,0.17130152881145477,0.3227851986885071,0.15259526669979095,0.5304835221477757,Bot
P,100,0.08924058079719543,"Jay must have been in love more with the girl he sang about on Song Cry than he is with B now.",0.6545221181744236,False,0.6314496994018555,0.5914046848029421,True,0.46461698789706174,True,0.06672816723585129,0.1751338392496109,0.03744777292013168,0.5319877901923991,Bot
N+,89,0.29488658905029297,"@Homebwoi Remember that not getting what you want is sometimes a wonderful stroke of luck. - Dalai Lama",0.44919728803432596,False,0.1601102352142334,0.5740209613975725,True,0.5006486180870012,True,0.10922658443450928,0.07779926061630249,0.35797739028930664,0.6126851314139143,Bot
N,92,0.046188872307538986,"@http_indie Cleverness is not wisdom. - Euripides",0.5776442807104628,False,0.18020324409008026,0.4939441701822113,False,0.4446879577362674,True,0.22279608249664307,0.10410657525062561,0.44670528173446655,0.6511364005436406,Bot
N,100,0.12488221377134323,"I put my heart and my soul into my work and have lost my mind in the process. - Vincent Van Gogh",0.5711633840859948,False,0.23990637063980103,0.6340131749186598,False,0.4570849202145105,True,0.09142246842384338,0.006979092955589294,0.5368098020553589,0.5375606428797,Bot
P,100,0.2936513423919678,"A person can succeed at anything for which there is enthusiasm. - Charles M. Schwab",0.4887198111263373,False,0.24520935118198395,0.38227374930130803,False,0.4897256586058386,True,0.2070530354976654,0.10039890557527542,0.15368741750717163,0.5458258033912872,Bot
NONE,100,0.09260562807321548,"We have a right to do what we want.",0.5349129327272966,False,0.14024975895881653,0.489555938202038,False,0.477275630865974,True,0.27840903401374817,0.07298760116100311,0.4157479703426361,0.5332515451395622,Bot
N,92,0.06558350473642349,"Do not bring me your successes; they weaken me. Bring me your problems; they strengthen me. - Anonymous",0.5260485163179495,False,0.349016934633255,0.47653794811483,False,0.4917285493735609,True,0.3964591324329376,0.034053489565849304,0.15488693118095398,0.5426688400384421,Bot
P+,100,0.0829496681690216,"I love those hugs where you just don't want to let go.",0.5384411299127644,False,0.3535178303718567,0.7985119830098067,True,0.4613487497828473,True,0.3790843188762665,0.02436571940779686,0.16008245944976807,0.4771328796850186,Bot
P,100,0.20931163430213928,"@JairWoo very cool",0.5379854147717105,False,0.1440064013004303,0.562020276722155,True,0.4607619646636919,True,0.17130152881145477,0.3227851986885071,0.15259526669979095,0.5304835221477757,Bot
NEU,94,0.10185560584068298,"You could see a homeless lightskin and she'll still be classy.",0.4863994997941842,False,0.6277265548706055,0.48494933310307947,True,0.4965409071281039,False,0.13324104249477386,0.05083907023072243,0.08633771538734436,0.5005849446648749,Bot
P+,100,0.10759665071964264,"I am the greatest I said that even before I knew I was. - Muhammad Ali",0.5844048948611243,False,0.526207447052002,0.5321441679670098,False,0.4893586909633943,True,0.04455085098743439,0.2443561851978302,0.07728886604309082,0.4617686527911748,Bot
P,100,0.09570194780826569,"@aggregate_music Wishing to be friends is quick work but friendship is a slow ripening fruit. - Aristotle",0.4510871661921679,False,0.48057541251182556,0.4100177403081927,True,0.5478826021326,True,0.2468443661928177,0.10539346188306808,0.07148486375808716,0.5727428972164047,Bot
NONE,100,0.08910740911960602,"@REVERBPROM0 You can't turn back the clock. But you can wind it up again. - Bonnie Prudden",0.36765473525402914,False,0.24213522672653198,0.5144267892628385,False,0.5291010134521572,True,0.4734365940093994,0.03494308516383171,0.16037771105766296,0.4353367427242135,Bot
P+,100,0.41598859429359436,"Tyler Joseph is the best song writer I've ever heard I love him so much",0.645294818837764,False,0.07904276251792908,0.6901543119497466,True,0.39622525442605727,True,0.02162231132388115,0.4546034634113312,0.028742875903844833,0.48787722019391633,Bot
P+,90,0.19670332968235016,"@_J_Fry Check out my Jack Move Music Video  love me later coming soon !!!!  http://t.co/sh9Xt3YFtR",0.5650041103363037,True,0.27270781993865967,0.6839020963300737,True,0.4967798453637923,True,0.0863838940858841,0.015398828312754631,0.42880603671073914,0.47106710104184724,Bot
NONE,100,0.8121106028556824,"D�jame poner Music ^.^",0.36345173191216035,False,0.009714801795780659,0.6385158956573719,False,0.4396130088074453,True,0.007050142157822847,0.12658154964447021,0.04454286769032478,0.7740009378328501,Bot
P,100,0.11727705597877502,"@weedfact Good instincts tell you what to do long before your head has figured it out. - Michael Burke",0.5087010327537181,False,0.2079717367887497,0.5688949614240412,True,0.4723262372373164,True,0.2542915940284729,0.13073845207691193,0.28972119092941284,0.524490705160337,Bot
P+,100,0.1572893261909485,"What jean brand do you all think is the best right now? #bizitalk #deals #fashion #quiz #jeans #duggar #retail #resale #ebay #holiness",0.6741251081733379,False,0.1590854376554489,0.5737876881632888,True,0.49759207443259224,True,0.07257293164730072,0.5284562110900879,0.08259609341621399,0.4484457752414953,Bot
N+,100,0.011411529965698719,"The ladybugs still kicking it with me. So sad to watch them die. I feel special they wanna spend their… http://t.co/6qy8dF0TrC",0.48284217993081624,False,0.8287338018417358,0.5993412053375913,True,0.46228621437631806,True,0.06597565859556198,0.0011929855681955814,0.09268604964017868,0.4976195420060202,Bot
N,100,0.10023805499076843,"In need of a massage.",0.513498753814374,False,0.09622885286808014,0.5463841217651701,False,0.4493867179443096,True,0.10257461667060852,0.013238281011581421,0.6877202391624451,0.5575250445682312,Bot
NEU,91,0.05832544341683388,"I swear Arion know every song ever made!!??",0.5811963493036012,False,0.14915606379508972,0.6803196281717533,False,0.4607825262108068,False,0.5389732122421265,0.1480119526386261,0.10553326457738876,0.4716010906985987,Bot
NONE,100,0.19294588267803192,"@MajorMusicPub hi",0.7212866201239116,False,0.16495643556118011,0.6258436054514164,False,0.40010243311695676,True,0.14240673184394836,0.28253090381622314,0.21716007590293884,0.6058579744579635,Bot
N,100,0.046968623995780945,"I am so annoyed 5sos are opening for the boys go live your own dream and stop being in the background of others cause that'll get u no where",0.6346118950237662,False,0.4129244387149811,0.5763593953952454,False,0.4804396882824514,True,0.474148690700531,0.00856312271207571,0.05739515274763107,0.4082849577208545,Bot
P+,100,0.8094965219497681,"love u “@LalobarRo: @EmilyCrimaldi I'll be a honor to teach you Spanish :)”",0.5563674331721613,False,0.007824747823178768,0.5904663257431565,True,0.4728802099995229,True,0.0032162549905478954,0.1597215086221695,0.019741058349609375,0.478839854213679,Bot
P+,100,0.38419437408447266,"Must see this funny chic on NZ X-Factor like the best ever to be seen",0.6192423893233476,False,0.33025026321411133,0.5429769085164655,True,0.4843835933455105,True,0.0888296589255333,0.13137735426425934,0.06534838676452637,0.4629737239017664,Bot
P+,100,0.5002245903015137,"ik wil wel den haag maar ik snap het best als ik niet mag want ja het is best duur en ik mag al 27 april",0.27298955859269125,False,0.021792273968458176,0.4663444719555085,True,0.4342828704707924,True,0.002094570780172944,0.4670400619506836,0.00884847342967987,0.6855408407956639,Bot
NONE,100,0.2261665165424347,"@vherbal !",0.4588826531070775,False,0.1124868169426918,0.5656280831286782,False,0.5022660713086183,True,0.13266253471374512,0.3415418565273285,0.1871422976255417,0.5010029200081513,Bot
NONE,100,0.22111061215400696,"Nu op Q-music: Counting Crows - Accidentally In Love",0.46536243467007654,False,0.3765355348587036,0.5301727887831236,False,0.46170536745553725,True,0.11221517622470856,0.15058976411819458,0.1395489126443863,0.5335971030676475,Bot
P,100,0.1414068341255188,"One always has time enough if one will apply it well. - Johann Wolfgang von Goethe",0.4076971366243847,False,0.11423924565315247,0.5513681487033241,True,0.5137851484890642,True,0.2775053381919861,0.07107173651456833,0.3957768678665161,0.47861495976136104,Bot
NONE,100,0.058777064085006714,"Anything's possible if you've got enough nerve. - J.K. Rowling",0.3778638193162821,False,0.1875051110982895,0.49164015211557077,True,0.522560388877474,True,0.4660670757293701,0.009290320798754692,0.27836039662361145,0.5212662751986602,Bot
NONE,100,0.4488738179206848,"@bcbmusicblog Go confidently in the direction of your dreams. Live the life you have imagined. - Henry David Thoreau",0.5478902646040512,False,0.21284115314483643,0.5751356430221022,True,0.3759892504105622,True,0.02964695915579796,0.20834356546401978,0.10029450058937073,0.6894793855809719,Bot
