@relation trainAll

@attribute adventurer numeric
@attribute advocate numeric
@attribute agreeableness numeric
@attribute anger numeric
@attribute architect numeric
@attribute campaigner numeric
@attribute commander numeric
@attribute confidence numeric
@attribute conscientiousness numeric
@attribute consul numeric
@attribute debater numeric
@attribute defender numeric
@attribute entertainer numeric
@attribute entrepreneur numeric
@attribute executive numeric
@attribute extraversion numeric
@attribute fear numeric
@attribute hashtags numeric
@attribute isAgreement {True,False}
@attribute isIronic {False,True}
@attribute isRetweet {False,True}
@attribute isSubjective {True,False}
@attribute joy numeric
@attribute links numeric
@attribute logician numeric
@attribute logistician numeric
@attribute mediator numeric
@attribute mentions numeric
@attribute openness numeric
@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute protagonist numeric
@attribute sadness numeric
@attribute surprise numeric
@attribute text string
@attribute topic {nostalgia,psychology,cricket,music,personal_care_and_beauty,philosophy,astronomy,history,biology,entertainment_news,math,drugs,energy,business,tattoo,hunting,scuba,comics,soccer,writing,television,aviation,boxing,weight_training,health,art,islam,running,programming,bicycling,science,design,wedding,parenting,gender_issues,judaism,gardening,tennis,jobs,architecture,wrestling,education,christianity,skateboarding,climbing,weather,surfing,school,cars,gaming,archery,ultimate,swimming,buddhism,poetry,rugby,wine,nfl,anime,fashion,comedy,guns,books,religion,individualist_politics,hockey,medicine,technology,poker,investment,personal,romance,yoga,singing,golf,startups_and_entrepreneurship,environmental,atheism,general_food,nba,travel,beer,pets,film,relationships,fiction,baseball,electronics,military,lgbt,realestate,fitness,conspiracy,vegetarian,nutrition,dieting,DIY,economic_discussion,sports,photography,personalfinance,fishing,sailing,vegan,left_politics,anthropology,crafts,news,right_politics}
@attribute virtuoso numeric
@attribute words numeric
@attribute class {Bot,Human}

@data
0.071134,0.073054,0.515551,0.187165,0.066874,0.053593,0.053996,100,0.517563,0.063215,0.049059,0.078291,0.057436,0.052577,0.057867,0.465637,0.244339,0,True,False,False,False,0.294028,0,0.06076,0.071668,0.066375,1,0.483548,NONE,0.058986,0.113406,0.161061,'@filibertochirp f4f please!',cricket,0.065116,3,Bot
0.08973,0.039591,0.512596,0.048374,0.034382,0.058457,0.039252,100,0.478435,0.079207,0.050766,0.069379,0.10244,0.088962,0.068786,0.522954,0.741378,0,True,False,False,False,0.051477,0,0.044467,0.060251,0.051204,0,0.42569,NONE,0.045199,0.109874,0.048898,'where\'s da bae?',military,0.077924,3,Bot
0.029207,0.136922,0.605173,0.116573,0.092731,0.078041,0.094772,100,0.524369,0.053524,0.052853,0.052372,0.02985,0.020216,0.03625,0.519783,0.218714,0,True,False,False,False,0.464527,0,0.051715,0.035469,0.07636,1,0.612118,P+,0.139935,0.137298,0.062887,'@FierceWingsTeam Striving for excellence motivates you; striving for perfection is demoralizing. - Harriet Braiker',buddhism,0.019781,13,Bot
0.074079,0.053183,0.531924,0.791338,0.043659,0.08064,0.05097,84,0.454382,0.066588,0.066199,0.057037,0.086483,0.070996,0.054663,0.538921,0.011417,0,False,True,False,True,0.003552,0,0.056704,0.046823,0.069074,0,0.506293,NEU,0.062089,0.19157,0.002123,'why the hell ppl is follow for a day and then unfollow you?? like that makes no sense att alll......................why thoo...just y',technology,0.060813,22,Bot
0.067602,0.062168,0.560104,0.010991,0.045694,0.075812,0.055777,100,0.486055,0.082601,0.055723,0.067669,0.08252,0.060653,0.060712,0.541628,0.069486,2,True,False,False,True,0.725592,0,0.045649,0.049737,0.062107,0,0.485713,P+,0.075887,0.037917,0.156015,'We are the best fandom in Universe! :3 #VoteUKDirectioners #KCA x33',hockey,0.049688,11,Bot
0.089423,0.063901,0.570905,0.371102,0.042655,0.057009,0.040299,100,0.508924,0.089467,0.038054,0.094698,0.084484,0.056394,0.05972,0.497098,0.081877,0,True,False,False,True,0.130495,0,0.040279,0.063212,0.060342,0,0.432914,P+,0.060371,0.390141,0.026385,'Love me when I least deserve it because that\'s when I really need it. - Swedish Proverb',cricket,0.059691,16,Bot
0.070812,0.068033,0.615454,0.084209,0.037363,0.0883,0.049463,100,0.473872,0.095618,0.048493,0.072228,0.093743,0.051483,0.052512,0.565227,0.084441,0,True,False,False,True,0.088344,0,0.036631,0.039667,0.0667,0,0.489318,P+,0.090065,0.22807,0.514935,'The greatest compliment that was ever paid me was when someone asked me what I thought and attended to my answer. - Henry David Thoreau',math,0.038889,24,Bot
0.078633,0.055615,0.497148,0.164018,0.054044,0.055881,0.048696,100,0.496014,0.063537,0.054303,0.070515,0.070852,0.068851,0.061743,0.483285,0.264826,0,True,False,False,False,0.165451,0,0.060267,0.068523,0.062018,0,0.468749,NONE,0.050111,0.167842,0.237863,#�NOMBRE?,cricket,0.076413,1,Bot
0.062663,0.093405,0.66883,0.060223,0.038896,0.11909,0.048968,100,0.439925,0.077897,0.049591,0.061875,0.07889,0.032851,0.032438,0.578121,0.084909,0,True,False,False,True,0.576251,0,0.039391,0.025766,0.094594,0,0.571447,P,0.117592,0.228898,0.049719,'Kindness in words creates confidence. Kindness in thinking creates profoundness. Kindness in giving creates love. - Lao Tzu',poetry,0.026094,17,Bot
0.028663,0.080578,0.368846,0.280586,0.167397,0.040076,0.071127,86,0.480592,0.010405,0.083256,0.024488,0.012179,0.025301,0.021615,0.372874,0.12192,0,False,False,False,True,0.166125,0,0.195941,0.050872,0.094318,1,0.693016,NEU,0.034238,0.395651,0.035719,'@music2myears26 Everything should be made as simple as possible but not simpler. - Albert Einstein',math,0.059546,14,Bot
0.037273,0.073162,0.383447,0.032622,0.139008,0.042058,0.076263,100,0.503775,0.019515,0.07991,0.035571,0.020448,0.038852,0.037079,0.399754,0.040682,0,True,False,False,False,0.057017,0,0.145657,0.067586,0.076661,1,0.620774,P,0.040138,0.080805,0.788874,'@franzaliscious The secret of success is to know something nobody else knows. - Aristotle Onassis',business,0.070818,14,Bot
0.068659,0.055502,0.460625,0.146452,0.065747,0.052077,0.055791,100,0.501744,0.052692,0.061689,0.062095,0.058262,0.069016,0.062417,0.468328,0.237965,0,True,False,False,False,0.195798,0,0.072697,0.073556,0.06137,1,0.488536,NONE,0.047098,0.166442,0.253343,'@splitster30 wats up',cricket,0.081332,3,Bot
0.071935,0.07275,0.544817,0.346626,0.057445,0.066257,0.053476,100,0.495049,0.068445,0.052319,0.073526,0.066964,0.052877,0.054046,0.497321,0.102114,1,True,False,False,False,0.154732,0,0.056203,0.058058,0.071176,0,0.498282,NONE,0.067722,0.331499,0.06503,'I could listen to pandora all night long #dixiechicks ??',music,0.056802,9,Bot
0.05503,0.06938,0.540472,0.099362,0.058309,0.076538,0.069396,100,0.492511,0.070657,0.064325,0.059369,0.065494,0.055043,0.059383,0.535086,0.151501,0,True,False,False,True,0.2658,0,0.054048,0.049896,0.06431,1,0.520438,P,0.082572,0.111016,0.372321,'@rifleknights amazing',cricket,0.046249,2,Bot
0.048386,0.046872,0.527564,0.185288,0.042176,0.077606,0.074188,100,0.495299,0.090419,0.069832,0.051404,0.08511,0.076585,0.081361,0.586627,0.031394,0,True,False,False,True,0.018247,0,0.0397,0.046255,0.04412,0,0.476881,P,0.082447,0.198378,0.566693,'how many people can you like at once? lol',weight_training,0.043539,9,Bot
0.077934,0.056223,0.489497,0.02569,0.05578,0.076019,0.046707,94,0.430955,0.040415,0.07542,0.048265,0.065259,0.064745,0.040096,0.490733,0.059823,0,False,False,False,True,0.247703,0,0.090069,0.047884,0.090785,1,0.559862,N,0.047079,0.400801,0.265983,'@Tom_Myers Aim for the moon. If you miss you may hit a star. William Clement Stone',astronomy,0.07732,16,Bot
0.052653,0.065522,0.468027,0.125967,0.078722,0.057191,0.072932,92,0.511191,0.051776,0.068713,0.055887,0.048781,0.058608,0.062207,0.48213,0.128647,0,True,False,False,False,0.156176,0,0.074168,0.067146,0.061731,0,0.522205,N+,0.060703,0.552684,0.036526,'Never let your memories be greater than your dreams. - Doug Ivester',psychology,0.063261,11,Bot
0.057566,0.026872,0.378701,0.24361,0.048114,0.03452,0.055677,100,0.533732,0.060007,0.061808,0.051856,0.066614,0.119271,0.107441,0.489912,0.152467,1,True,False,False,False,0.112161,0,0.053412,0.092847,0.029831,1,0.396877,NONE,0.031096,0.376528,0.115234,'@chubbypayne you need a vip account from #TALNTS',poker,0.10307,8,Bot
0.039376,0.062036,0.465446,0.059946,0.077703,0.079804,0.089918,100,0.467881,0.040989,0.099957,0.035421,0.045566,0.057073,0.051341,0.528757,0.395698,0,True,False,True,True,0.077948,1,0.086378,0.044366,0.068963,2,0.597226,P,0.071789,0.412103,0.054306,'RT @AlexKennedyNBA: Check out this excellent article by @ZachLowe_NBA about the evolution of the NBA big man: http://t.co/A8S95ZBklf',biology,0.04932,18,Bot
0.059041,0.079279,0.555463,0.097144,0.061818,0.065057,0.064176,100,0.518863,0.077543,0.050728,0.074694,0.061294,0.047794,0.060464,0.509656,0.145112,0,True,False,True,False,0.094977,0,0.048863,0.058242,0.062666,2,0.494507,N,0.082304,0.243717,0.419049,'RT @NizzyJBeats: Someone tell @vincestaples to hit me!',cricket,0.046037,8,Bot
0.057747,0.049318,0.64357,0.104724,0.023543,0.104837,0.050828,100,0.462271,0.126622,0.050045,0.05865,0.124673,0.059514,0.060445,0.639364,0.071265,0,True,False,False,True,0.209831,0,0.02318,0.027997,0.048559,0,0.467996,NONE,0.106476,0.238551,0.375628,'I got a song for everything lol',music,0.027566,7,Bot
0.054869,0.078892,0.499211,0.118606,0.080639,0.069962,0.067544,100,0.479122,0.043409,0.071512,0.051825,0.045959,0.046977,0.044371,0.481997,0.166845,0,True,False,False,True,0.209689,0,0.085376,0.052973,0.083526,1,0.574803,P,0.066081,0.12553,0.37933,'@YoungCalico NICE',art,0.056085,2,Bot
0.030684,0.067492,0.377764,0.324894,0.137605,0.042904,0.096906,100,0.5234,0.023939,0.087473,0.033993,0.021609,0.044057,0.048808,0.428795,0.156388,0,True,False,False,False,0.033886,0,0.124211,0.069307,0.060922,0,0.603122,P,0.04753,0.443911,0.040921,'Ideas not coupled with action never become bigger than the brain cells they occupied. - Arnold . Glasow',science,0.062561,16,Bot
0.068553,0.021309,0.440474,0.235895,0.026698,0.04826,0.043505,100,0.486929,0.080379,0.060464,0.049325,0.111711,0.139961,0.100705,0.559595,0.151998,1,True,False,False,False,0.137838,0,0.037104,0.061799,0.029615,1,0.385011,NONE,0.034724,0.356474,0.117795,'@Jonas_TheWanted you need a vip account from #TALNTS',poker,0.085888,8,Bot
0.117332,0.048564,0.534313,0.158959,0.036735,0.037648,0.026971,100,0.521214,0.081589,0.028478,0.111125,0.086146,0.065164,0.061716,0.448233,0.072657,0,True,False,False,False,0.354873,0,0.038787,0.084059,0.051277,0,0.375443,NONE,0.035656,0.382664,0.030847,'I\'m just going to listen to music and ponder the meaning of life',music,0.088754,13,Bot
0.050205,0.051057,0.50558,0.191197,0.051055,0.072609,0.074979,100,0.496458,0.076139,0.072606,0.051846,0.07373,0.073727,0.076136,0.558174,0.187382,0,True,False,False,False,0.104517,0,0.04944,0.051844,0.049442,0,0.492508,NONE,0.074981,0.471031,0.045873,'When you meet a man you judge him by his clothes; when you leave you judge him by his heart. - Russian Proverb',islam,0.050203,22,Bot
0.081466,0.04673,0.611821,0.042799,0.025041,0.082636,0.039357,100,0.465723,0.113796,0.044283,0.072405,0.128038,0.068613,0.060981,0.588643,0.238895,0,True,False,False,False,0.313395,0,0.028176,0.0388,0.052578,0,0.435455,NONE,0.073444,0.068126,0.336785,'Birthday in 2 weeks ????????',parenting,0.043656,4,Bot
0.07991,0.062335,0.511304,0.208769,0.056652,0.056564,0.047992,86,0.497733,0.063197,0.051408,0.074601,0.067695,0.061524,0.057436,0.476284,0.350533,0,False,False,False,False,0.082174,0,0.060684,0.0678,0.066771,0,0.476286,P,0.052806,0.317282,0.041241,'When I make my own Facebook page it\'s gonna be epic. I just haven\'t come up with the right name yet - Big Phil',comics,0.072625,23,Bot
0.074616,0.065553,0.588442,0.170082,0.040778,0.093516,0.048707,100,0.448826,0.074621,0.058173,0.062475,0.089124,0.055441,0.046419,0.553188,0.195347,0,True,False,False,True,0.182301,0,0.048704,0.038863,0.078294,1,0.521442,P,0.078299,0.154217,0.298054,'@TrueGaimzHD cool',surfing,0.046416,2,Bot
0.055256,0.060664,0.540385,0.168284,0.050694,0.07954,0.06848,100,0.486882,0.076904,0.066467,0.05693,0.074644,0.062375,0.064264,0.554404,0.177562,1,True,False,False,True,0.373161,0,0.049203,0.047573,0.058881,0,0.507338,N,0.081949,0.126443,0.15455,'62. The Good Book says  Forgetting those things which are behind and press on towards the mark of high calling in Jesus. MOVE ON!#AARtalk',cricket,0.046174,24,Bot
0.068845,0.09283,0.510278,0.175772,0.087912,0.048446,0.052495,100,0.521129,0.047038,0.045879,0.078773,0.04111,0.038932,0.044546,0.422294,0.228009,0,True,False,False,False,0.139834,0,0.076832,0.0746,0.08113,1,0.521922,NONE,0.055432,0.437588,0.018798,'@rhda8386 Throw your heart over the fence and the rest will follow. - Norman Vincent Peale',gardening,0.065198,15,Bot
0.085173,0.047846,0.616612,0.143281,0.024655,0.095631,0.037751,100,0.438742,0.099907,0.049278,0.065249,0.130414,0.067202,0.051482,0.593452,0.343679,0,True,False,False,False,0.147396,0,0.032183,0.033623,0.062456,0,0.466844,NONE,0.07326,0.270445,0.095199,'??????? ????/Some More',art,0.043889,2,Bot
0.081506,0.05927,0.481826,0.123685,0.061673,0.051031,0.046338,100,0.496929,0.053441,0.0531,0.071126,0.06124,0.063723,0.055608,0.454353,0.079412,0,True,False,False,False,0.101623,0,0.070673,0.07401,0.067919,1,0.480745,NONE,0.044533,0.666497,0.028783,'@sophiaradisch01 Life has no limitations except the ones you make. - Les Brown',art,0.08481,12,Bot
0.002392,0.122815,0.457945,0.43407,0.19513,0.001607,0.119366,92,0.796461,0.068411,0.002554,0.111833,0.001463,0.002325,0.108691,0.347237,0.116733,0,True,False,False,False,0.191415,0,0.004174,0.17768,0.002627,1,0.382684,P,0.075129,0.243107,0.014675,'@dav_vero You cannot perform in a manner inconsistent with the way you see yourself. - Zig Ziglar',programming,0.003801,16,Bot
0.07357,0.060051,0.570068,0.176253,0.041293,0.077103,0.050439,92,0.479026,0.085492,0.053019,0.06999,0.089865,0.061794,0.058787,0.54451,0.041129,0,True,False,False,False,0.045142,0,0.043405,0.048128,0.063123,0,0.478112,P,0.073351,0.708837,0.02864,'Roman tried to play my baby Cassie saying she only got one song. Don\'t be a hater all ya life.',music,0.050589,20,Bot
0.039991,0.055775,0.423459,0.425393,0.085839,0.06336,0.088988,100,0.486588,0.037833,0.097513,0.036495,0.041458,0.063805,0.058227,0.500314,0.101935,0,True,False,False,True,0.022497,0,0.094063,0.056167,0.061118,0,0.574473,N,0.05782,0.434107,0.016069,'If you think education is expensive try ignorance. - Derek Bok',education,0.061548,10,Bot
0.071916,0.057514,0.507614,0.254142,0.053873,0.065249,0.053916,94,0.483759,0.063493,0.061118,0.063442,0.071974,0.067417,0.059473,0.50466,0.150222,0,False,False,False,True,0.08128,0,0.061069,0.059426,0.065197,0,0.492587,N,0.05756,0.45851,0.055846,'Yes we would be paranoid that the guys behind us were gonna hijack the movie theater and kill us like the movie....',film,0.067363,22,Bot
0.053643,0.085327,0.520909,0.139675,0.078071,0.084198,0.064641,100,0.449189,0.037267,0.077039,0.04501,0.044415,0.040638,0.034098,0.492734,0.266482,0,True,False,False,False,0.092589,0,0.093046,0.041183,0.101693,0,0.618075,NONE,0.070648,0.461876,0.039378,'We are still masters of our fate. We are still captains of our souls. - Winston Churchill',christianity,0.049082,16,Bot
0.088844,0.044142,0.709012,0.28368,0.012835,0.077866,0.02412,100,0.478875,0.17788,0.02264,0.094652,0.166966,0.048547,0.05172,0.622563,0.188125,0,True,False,False,False,0.185679,0,0.012047,0.027521,0.041433,0,0.373976,N+,0.082956,0.128292,0.214225,Damn!!!!,wedding,0.025832,1,Bot
0.059861,0.034064,0.671012,0.255097,0.013106,0.148695,0.038067,100,0.389421,0.115696,0.057209,0.039832,0.173873,0.066897,0.044513,0.698182,0.024882,0,True,False,False,True,0.033361,0,0.019696,0.015325,0.051193,0,0.499218,N+,0.098942,0.65062,0.03604,'I went to OHS for a few years and even though it was middle school then people were still sleeping with each others boyfriends and shit',school,0.023031,26,Bot
0.058235,0.038914,0.377266,0.084194,0.069159,0.056505,0.055519,100,0.439922,0.025846,0.100422,0.032196,0.046749,0.083084,0.045934,0.46547,0.190609,0,True,False,False,False,0.128692,0,0.125094,0.057219,0.070387,0,0.571072,NONE,0.031239,0.130418,0.466088,'Mi sudadera sigue oliendo a vos ?',judaism,0.103497,6,Bot
0.06282,0.056224,0.491508,0.112328,0.058482,0.057163,0.061747,100,0.512163,0.068881,0.059459,0.065238,0.066328,0.068992,0.071647,0.502587,0.119441,1,True,False,False,False,0.125842,0,0.056314,0.067858,0.05414,0,0.471818,NONE,0.059363,0.472736,0.169653,'C�mo que coraz�n serrano a sentencia? No no no! Ma�ana todos a votar! #yosoy',cricket,0.065343,14,Bot
0.094694,0.05219,0.603114,0.071498,0.028759,0.071241,0.035182,100,0.475562,0.103814,0.039258,0.084863,0.115841,0.063834,0.057207,0.548176,0.348449,0,True,False,False,True,0.23811,0,0.032091,0.046764,0.058236,0,0.428765,P,0.063845,0.188968,0.152975,'So many beautiful faces but where are the hearts to go with it?',art,0.052181,13,Bot
0.031301,0.064538,0.381144,0.13204,0.130358,0.038811,0.101451,92,0.551231,0.031525,0.078394,0.040508,0.02436,0.049205,0.063677,0.435254,0.080787,0,True,False,False,False,0.426287,0,0.100731,0.08182,0.04987,1,0.557585,N,0.050226,0.280605,0.080281,'@DeVere_216 Nothing great in the world has ever been accomplished without passion. - Georg Wilhelm Friedrich Hegel',soccer,0.063225,16,Bot
0.02164,0.085308,0.40766,0.190697,0.153495,0.055487,0.10961,100,0.496773,0.016965,0.099838,0.023758,0.015453,0.027804,0.030526,0.445658,0.145906,0,True,False,False,False,0.241296,0,0.139811,0.042748,0.077703,1,0.683,P+,0.060918,0.215947,0.206155,'@TweetBlastMusic The height of your accomplishments will equal the depth of your convictions. - William F. Scholavino',nfl,0.038937,16,Bot
0.044769,0.066319,0.422693,0.199886,0.101681,0.050053,0.079558,100,0.513608,0.036314,0.076742,0.046412,0.035029,0.053706,0.055677,0.451118,0.61522,2,True,False,False,False,0.026545,0,0.098081,0.071158,0.063972,0,0.556632,N,0.05189,0.134041,0.024309,'Feel like I\'m going round in circles and not getting anywhere #GroundhogDay #everyday where are the scissors to cut this loop..',archery,0.068639,21,Bot
0.0369,0.02796,0.573598,0.048372,0.020016,0.098607,0.069963,100,0.470451,0.127832,0.070591,0.036572,0.12898,0.092335,0.091513,0.682016,0.044469,0,True,False,False,False,0.036524,0,0.020196,0.026181,0.028211,0,0.449491,NONE,0.097729,0.144482,0.726153,'Nate didn\'t know what a lay up was until today',cricket,0.026416,10,Bot
0.074616,0.065553,0.588442,0.170082,0.040778,0.093516,0.048707,100,0.448826,0.074621,0.058173,0.062475,0.089124,0.055441,0.046419,0.553188,0.195347,0,True,False,False,True,0.182301,0,0.048704,0.038863,0.078294,1,0.521442,P,0.078299,0.154217,0.298054,'@AuntieNisha cool',surfing,0.046416,2,Bot
0.084587,0.077212,0.601976,0.095778,0.044149,0.084341,0.04256,100,0.458328,0.071963,0.048226,0.074649,0.081543,0.046625,0.041148,0.520869,0.351868,0,True,False,False,True,0.19555,0,0.050026,0.042684,0.08749,0,0.517228,P,0.074433,0.30174,0.055063,'Only those willing to die for their faith can be fully trusted ~Dr Rich Kincl',religion,0.048366,15,Bot
0.043972,0.071991,0.461548,0.174149,0.09287,0.045159,0.083996,100,0.558709,0.057342,0.058256,0.0634,0.03977,0.051304,0.073972,0.465258,0.272072,0,True,False,False,False,0.170697,0,0.064412,0.081788,0.049931,0,0.495503,NONE,0.065112,0.274892,0.10819,'What high notebook plating is propitious: vflJ',biology,0.056725,7,Bot
0.07002,0.034902,0.497197,0.326849,0.033717,0.070297,0.050385,100,0.464601,0.077633,0.06791,0.05195,0.104636,0.101083,0.074997,0.564635,0.326786,0,True,False,False,True,0.059584,0,0.045444,0.050186,0.047041,0,0.452109,N+,0.052156,0.240689,0.046092,'Would\'ve rather seen the Pacers sign Ish Smith but what the hell?',nfl,0.067642,12,Bot
0.05379,0.048906,0.509066,0.213767,0.047295,0.078915,0.069782,100,0.477377,0.07257,0.076315,0.049185,0.079365,0.07675,0.070179,0.564296,0.234109,0,True,False,False,False,0.150349,0,0.051723,0.047564,0.053485,1,0.502777,NONE,0.072159,0.336531,0.065245,'@ERMOSA617 Please follow me',cricket,0.052018,4,Bot
0.019773,0.013244,0.449792,0.231529,0.017929,0.106609,0.097522,100,0.427143,0.072674,0.144324,0.013361,0.107552,0.145601,0.098385,0.716184,0.09292,0,True,False,False,True,0.330115,0,0.026533,0.018088,0.0196,0,0.514579,P,0.072037,0.135176,0.210259,'Add Fastest plus Easiest Way to clean up Your Bronchi of the Toxic Tar plus Dangerous Contaminant Build-Up',cricket,0.026768,18,Bot
0.04135,0.085911,0.487418,0.328151,0.097522,0.066207,0.085247,100,0.500943,0.040998,0.075155,0.046902,0.036145,0.04103,0.04654,0.48229,0.338472,0,True,False,False,False,0.027735,1,0.085977,0.053241,0.07574,0,0.590349,NONE,0.075097,0.301059,0.004582,'Good Morning all  feed your mind something nutritious. The brain is a muscle exercise it daily http://t.co/HnYDJBbBaD',nutrition,0.046938,17,Bot
0.071668,0.046723,0.517687,0.124808,0.041563,0.060085,0.051643,92,0.501892,0.086041,0.053449,0.069247,0.089049,0.079214,0.076538,0.531479,0.083369,0,True,False,False,True,0.01425,0,0.043016,0.061599,0.048357,0,0.436095,P,0.058055,0.62479,0.152783,'Lol turned off the ps3 at the last minute cause hell nah I wasn\'t gonna lose that game.',gaming,0.063753,18,Bot
0.067748,0.067104,0.525668,0.131099,0.057427,0.090786,0.053507,100,0.427519,0.043474,0.077693,0.046658,0.063125,0.054021,0.037204,0.51451,0.194162,0,True,False,False,False,0.180521,0,0.083384,0.039929,0.097436,1,0.587532,NONE,0.062524,0.140309,0.353909,'@padsbets Hey',art,0.057978,2,Bot
0.066941,0.060309,0.423658,0.1217,0.086488,0.033747,0.052586,100,0.546317,0.044224,0.048397,0.072736,0.040701,0.058369,0.063422,0.402612,0.329579,0,True,False,True,False,0.035283,1,0.079598,0.10431,0.055504,1,0.464509,NONE,0.036669,0.507455,0.005982,'RT @kora2day: تم قذف المهاجم دانيال جويزا من قبل مشجعى بوكا جونيورزhttp://t.co/qbKdEORYZf',biology,0.095999,12,Bot
0.036097,0.044376,0.379006,0.124114,0.086038,0.059329,0.091384,86,0.475371,0.03046,0.115028,0.028678,0.038341,0.074336,0.059056,0.500116,0.053415,0,False,False,False,False,0.02627,0,0.108298,0.055601,0.055858,0,0.58495,NEU,0.047134,0.782064,0.014137,'The tragedy of life doesn\'t lie in not reaching your goal. The tragedy lies in having no goal to reach. - Benjamin Mays',soccer,0.069986,22,Bot
0.082236,0.088509,0.546465,0.201192,0.067141,0.070669,0.042804,100,0.454011,0.041862,0.053607,0.065663,0.052428,0.03977,0.031755,0.455047,0.203106,0,True,False,False,False,0.118204,0,0.084087,0.04981,0.110849,1,0.569952,NONE,0.056427,0.289103,0.188395,'@Prod_By_NSB F4f plssss',soccer,0.062382,3,Bot
