@relation trainwseap

@attribute polarity {P,NONE,N,NEU,P+,N+}
@attribute confidence numeric
@attribute joy numeric
@attribute text string
@attribute extraversion numeric
@attribute isIronic {False,True}
@attribute sadness numeric
@attribute agreeableness numeric
@attribute isSubjective {True,False}
@attribute conscientiousness numeric
@attribute isAgreement {True,False}
@attribute anger numeric
@attribute surprise numeric
@attribute fear numeric
@attribute openness numeric
@attribute class {Bot,Human}

@data
P,100,0.064695,'A negative to being at a restaurant/bar during a Grizzlies game where they\'re struggling? Unlimited supply. #OneMorePlease',0.458237,False,0.367615,0.44085,False,0.509512,True,0.163095,0.156672,0.247923,0.510522,Bot
NONE,100,0.317569,'Ver llorar de tristeza a la chicos de One',0.592491,False,0.278165,0.56235,False,0.33215,True,0.103783,0.1739,0.126582,0.647367,Bot
P,92,0.032769,'@Chy_buzz When we can no longer change a situation we are challenged to change ourselves. - Viktor Frankl',0.57698,False,0.315491,0.470001,False,0.440542,True,0.421994,0.010361,0.219385,0.572225,Bot
NEU,86,0.130633,'@thejustinflynn Try not to become a man of success but rather try to become a man of value. - Albert Einstein',0.512766,False,0.583943,0.513798,False,0.448945,False,0.168769,0.028812,0.087842,0.693021,Bot
NONE,100,0.794142,'Finally in my bed',0.664795,False,0.038139,0.662555,False,0.464381,True,0.030461,0.07208,0.065178,0.394362,Bot
NONE,100,0.204434,'@GDeragonji hello',0.615494,False,0.142715,0.486626,False,0.441482,True,0.13027,0.32609,0.196491,0.500928,Bot
P,100,0.074996,'Do it right now lol',0.698492,False,0.293946,0.561643,True,0.461201,True,0.141783,0.185087,0.304188,0.412418,Bot
NONE,100,0.20259,'@jmshiramatsu ahh',0.575494,False,0.136551,0.596561,False,0.427454,True,0.134856,0.245041,0.280962,0.590324,Bot
NONE,100,0.072006,'Where Yo Money At',0.552757,False,0.423138,0.530063,False,0.501311,True,0.13426,0.046444,0.324153,0.500504,Bot
N,100,0.076351,'Where the poverty line at',0.522885,False,0.305516,0.399374,False,0.449341,True,0.250508,0.026648,0.340977,0.742137,Bot
P,94,0.361103,'@cynterius1lyons Good actions give strength to ourselves and inspire good actions in others. - Plato',0.503906,False,0.294487,0.554101,True,0.401294,False,0.097648,0.153445,0.093318,0.799198,Bot
NONE,100,0.477683,'finally sampai klang !!',0.520435,False,0.072299,0.553924,False,0.514671,True,0.093455,0.19206,0.164502,0.416542,Bot
P,100,0.250137,'If we did all the things we are capable of doing we would literally astound ourselves. - Thomas Edison',0.554028,False,0.251359,0.569921,False,0.394049,True,0.203369,0.069035,0.226099,0.778531,Bot
P+,100,0.47623,'@KSura_sc BI EKTIP PLS SISTA DUAHARI LAGI DIANPER^^',0.348475,False,0.14481,0.495709,True,0.53799,True,0.091014,0.154926,0.13302,0.569308,Bot
NONE,100,0.116196,'RT @BenandSkin: Former Cowboys defensive lineman @mspear96  calls in before going on a hunting trip with Ben and @Dutch_Oven45 http://t.co/…',0.50909,False,0.500519,0.449251,False,0.449684,True,0.072421,0.044271,0.266593,0.526055,Bot
P+,100,0.502,'Thank you Full Sail! Crazy crowd. It\'s ALWAYS an honor to be in front of all of you. #huglife',0.538291,False,0.195268,0.590762,True,0.510517,True,0.115441,0.05334,0.133951,0.479354,Bot
N,100,0.197093,'We are all born mad. Some remain so. - Samuel Beckett',0.610797,False,0.337991,0.661472,True,0.379087,True,0.240353,0.143788,0.080774,0.560365,Bot
N,94,0.323351,'Positive thinking will let you do everything better than negative thinking will. - Zig Ziglar',0.274653,False,0.178362,0.433413,True,0.773231,False,0.047433,0.121457,0.329398,0.452851,Bot
N,100,0.013513,'I hate when my music be bringing out the feelings I\'m trying to hide',0.561066,False,0.19168,0.592981,True,0.468395,True,0.716614,0.00533,0.072864,0.45572,Bot
NONE,100,0.195798,'@AudreyMeaghan wats up',0.468328,False,0.166442,0.460625,False,0.501744,True,0.146452,0.253343,0.237965,0.488536,Bot
P,100,0.188211,'@MahadXv nice...',0.499277,False,0.155995,0.491073,True,0.470269,True,0.116073,0.362454,0.177267,0.550465,Bot
NONE,100,0.209751,'@ifollowCROWNZ niceeee page',0.449184,False,0.125357,0.485714,False,0.503439,True,0.111466,0.396234,0.157193,0.514234,Bot
P,89,0.342791,'@charmlcm Excellence is more fun than mediocrity. - Leonard Berry',0.494743,False,0.360336,0.411633,False,0.496738,False,0.08947,0.139865,0.067538,0.602886,Bot
P,100,0.354426,'Pharrell x Happy',0.402049,False,0.126001,0.489327,True,0.581394,True,0.119611,0.217089,0.182873,0.457495,Bot
P,100,0.202342,Thanks,0.413334,False,0.169136,0.498487,True,0.523963,True,0.201491,0.208685,0.218346,0.487203,Bot
NONE,100,0.198062,'@HomerolivDjWave whats up',0.533354,False,0.146602,0.470216,False,0.458671,True,0.139654,0.287118,0.228564,0.448957,Bot
NONE,100,0.101047,'You are today where your thoughts have brought you; you will be tomorrow where your thoughts take you. - James Allen',0.578533,False,0.114151,0.631993,False,0.480059,True,0.061818,0.021976,0.701007,0.460437,Bot
P,92,0.240366,'All of Me makes me shed a few tears always. Such a beautiful song that I almost can\'t handle it',0.566611,False,0.408672,0.649227,True,0.451109,False,0.250984,0.044819,0.055158,0.500137,Bot
N,100,0.015329,'if you knew me in middle school.....I\'m sorry',0.562427,False,0.558067,0.587312,True,0.46928,True,0.28561,0.060425,0.080569,0.474302,Bot
NONE,100,0.019514,'My goofy ex boyfriends = reason I\'m single and think men are nuts ??????',0.595946,False,0.183473,0.577679,True,0.457858,True,0.675405,0.011986,0.109622,0.531102,Bot
NONE,100,0.14003,'claws my way through a pile of psd files to read twitter',0.518297,False,0.257266,0.460131,False,0.466075,True,0.472316,0.058742,0.071646,0.548989,Bot
P,100,0.073168,'@fcadanny Create your future from your future not from your past. - Werner Erhard',0.442848,False,0.232675,0.452033,False,0.511349,True,0.235904,0.090087,0.368166,0.505002,Bot
P,94,0.221436,'a guy named hannibal who is a cannibal. Brilliant',0.47572,False,0.157151,0.513811,False,0.45997,False,0.234986,0.263873,0.122555,0.506091,Bot
P,100,0.045057,'Some kids look like they\'re fighting the water when they\'re swimming it\'s the funniest shit',0.532253,False,0.311323,0.508633,True,0.473323,True,0.366543,0.24482,0.032257,0.490846,Bot
NONE,100,0.214697,'@nephemyeniola awsome',0.47711,False,0.141542,0.435012,False,0.440678,True,0.125297,0.332317,0.186146,0.551646,Bot
P+,100,0.510494,'only know you love her when you let her go only know you\'ve been high when you\'re feeling lowww (8)',0.648886,False,0.148926,0.658063,True,0.429966,True,0.033074,0.2457,0.061807,0.493261,Bot
NONE,100,0.081647,'@nkabbz Think and wonder wonder and think. - Dr. Seuss',0.478047,False,0.060926,0.480148,True,0.475716,True,0.028034,0.037197,0.792196,0.545837,Bot
NONE,100,0.22248,'RT @googoo207: لا أخشى الموت بقدر ما أخشى الموت على معصيه اللهم إجعل اخِر أفعالي سجده لك و آخر أقوالي شهادة تُدخِلني جنتك.',0.416123,False,0.227197,0.411726,False,0.543398,True,0.147032,0.175651,0.22764,0.437862,Bot
N+,100,0.049326,'Sean Kingston out here rapin bitches lol',0.662134,False,0.336807,0.533421,True,0.503766,True,0.050194,0.532607,0.031066,0.422438,Bot
P,92,0.066327,'Never forgetting where I came and no matter where I\'m headed I promise to stay the same.',0.510617,False,0.519794,0.594503,True,0.485168,True,0.208956,0.097609,0.107315,0.438004,Bot
NONE,100,0.155701,'@JaneModii wow',0.526976,False,0.149269,0.48437,True,0.508707,True,0.12606,0.405535,0.163435,0.515284,Bot
N,92,0.094809,'I haven\'t even found a good twitter fight in awhile',0.487882,False,0.080412,0.559446,True,0.332118,True,0.019127,0.793022,0.012629,0.622215,Bot
N,92,0.025153,'I don\'t really like songs like tht. But this song.goshh.',0.545691,False,0.263636,0.575518,True,0.462428,True,0.591769,0.057763,0.06168,0.469183,Bot
N,100,0.087142,'Que le dice un mu�eco de nieve a otro??? Los que vieron LOST seguramente tiene que saber.',0.564267,False,0.352338,0.485533,True,0.444242,True,0.110181,0.171762,0.278578,0.629503,Bot
NONE,100,0.192946,'@ajohnsoncook hi',0.721287,False,0.164956,0.625844,False,0.400102,True,0.142407,0.282531,0.21716,0.605858,Bot
NONE,100,0.106245,'Idk man. I went through his phone twice now and every time there seems to be less and less kik conversations he\'s had.',0.629282,False,0.384159,0.629029,True,0.450199,True,0.273513,0.062907,0.173176,0.433752,Bot
NONE,100,0.112161,'@aPimpNameDizzy you need a vip account from #TALNTS',0.489912,False,0.376528,0.378701,False,0.533732,True,0.24361,0.115234,0.152467,0.396877,Bot
NONE,100,0.187707,'@Karynne_Summars ahh',0.566679,False,0.139442,0.583152,False,0.420367,True,0.113795,0.321042,0.238013,0.578297,Bot
NONE,100,0.020775,'I wonder if Emilee has noticed her background on her phone lol',0.537978,False,0.086604,0.589628,True,0.482996,True,0.02877,0.754232,0.109619,0.478185,Bot
P,100,0.0157,'@kuzcospoison_ The only people who never fail are those who never try. - Ilka Chase',0.341426,False,0.406843,0.389351,False,0.537157,True,0.522874,0.016994,0.03759,0.509994,Bot
N,100,0.077887,'When we get too caught up in the busyness of the world we lose connection with one another and ourselves. - Jack Kornfield',0.518283,False,0.525205,0.515406,False,0.437288,True,0.31238,0.02761,0.056919,0.633347,Bot
P,100,0.2658,'@xxpayal amazing',0.535086,False,0.111016,0.540472,True,0.492511,True,0.099362,0.372321,0.151501,0.520438,Bot
NONE,100,0.066727,'@asvp_lyrical you need a vip account from #TALNTS',0.480752,False,0.346828,0.458512,False,0.518547,True,0.238341,0.262056,0.086048,0.437315,Bot
N,100,0.046693,'Why are these boys listening to pirate music?!? #Weirdos #Arggg',0.512423,False,0.149211,0.506925,False,0.49041,True,0.67457,0.065671,0.063855,0.502341,Bot
P+,98,0.251002,'@RebymelSupport The words that enlighten the soul are more precious than jewels. - Hazrat Inayat Khan',0.515433,False,0.451968,0.488956,False,0.493837,True,0.166705,0.042812,0.087513,0.50495,Bot
NONE,100,0.020105,'????3/1 1????????????????!/???Don\'t?????/?????????????????????????????�/???RENT???One song growly???????/????????????????',0.598448,False,0.203723,0.625861,False,0.444777,True,0.125736,0.082301,0.568135,0.44999,Bot
P,100,0.312398,'Everyday give yourself a good mental shampoo. - Dr. Sara Jordan',0.578889,False,0.116845,0.59204,True,0.404231,True,0.120446,0.043434,0.406877,0.590405,Bot
P,100,0.091206,'Black History Month is almost over so if you wanna give me any gifts you better do it fast.',0.631331,False,0.224807,0.674992,True,0.454809,True,0.199848,0.116451,0.367687,0.449973,Bot
N,86,0.086432,'If you\'ll not settle for anything less than your best you will be amazed at what you can accomplish in your lives. - Vince Lombardi',0.446897,False,0.207719,0.391838,True,0.567402,False,0.09806,0.57145,0.036338,0.347687,Bot
NONE,100,0.188949,'2pac come back I need more music! #gooddieyoung',0.544825,False,0.248109,0.558124,False,0.527339,True,0.332453,0.029853,0.200636,0.458148,Bot
P,94,0.01813,'I love having a small circle but I hate when I wanna go out &amp; I have nobody to go out with. Mugs be either caked up or don\'t wanna go.',0.54548,False,0.390516,0.66131,True,0.429937,False,0.493975,0.007281,0.090098,0.449252,Bot
P+,100,0.184273,'Tell me why do I bring out the best in you',0.682121,False,0.253202,0.590024,True,0.432761,True,0.171492,0.22346,0.167573,0.45294,Bot
P,100,0.332679,'EVERYBODY HAS OPINIONS AN I RESPECT YOURS SO YOU BETTER RESPECT MINEES KAY ? LOL GIVE IT TO ME NOW OR LATER (;',0.53756,False,0.211996,0.569998,True,0.456615,True,0.066534,0.282993,0.105797,0.531368,Bot
NONE,100,0.221086,'@jo_g888 あ、一回行ってるねwwwwww',0.549923,False,0.155601,0.491957,False,0.475501,True,0.08412,0.320237,0.218955,0.324709,Bot
NONE,100,0.034795,'Just posted a photo http://t.co/3AMz6FJp1r',0.499858,False,0.298845,0.57976,False,0.491215,True,0.098026,0.002557,0.565777,0.500977,Bot
P,100,0.209312,'@EleonoraGrasso very cool',0.537985,False,0.144006,0.56202,True,0.460762,True,0.171302,0.322785,0.152595,0.530484,Bot
NONE,100,0.100688,'I believe in the country America used to be',0.498837,False,0.414816,0.494437,True,0.498146,True,0.050414,0.399651,0.034429,0.485673,Bot
P,100,0.339317,'One important key to success is self-confidence. An important key to self-confidence is preparation. - Arthur Ashe',0.467379,False,0.15999,0.416836,False,0.512853,True,0.094381,0.01688,0.389432,0.529786,Bot
P,100,0.142517,'@Jaae_Babyy We need to learn to treat our own brain better - understanding how it works will help us do that. - Richard Bandler',0.479001,False,0.348442,0.498538,True,0.52929,True,0.216042,0.123557,0.169441,0.557774,Bot
P,100,0.084864,'People really go to bed this early on a Friday night? Haha',0.694487,False,0.322541,0.665952,False,0.459108,True,0.236686,0.307341,0.048568,0.496244,Bot
NONE,100,0.356814,'RT @MixtapeMonstars: Video: Minnesota Boyz - Run Minnesota 2 [Unsigned Artist] http://t.co/yDFEwVvwp7 via @worldstar',0.371803,False,0.332641,0.485296,False,0.571904,True,0.070588,0.025218,0.214738,0.453166,Bot
P,100,0.25583,'new music is my favorite. ??',0.562697,False,0.124785,0.594666,False,0.471716,True,0.123435,0.240303,0.255647,0.483389,Bot
NONE,100,0.20259,'@1800wecare4you ahh',0.575494,False,0.136551,0.596561,False,0.427454,True,0.134856,0.245041,0.280962,0.590324,Bot
NEU,94,0.115659,'If you blame others for something that happens in your life then you must wait until they change in order to get better. - Wayne Dyer',0.452599,False,0.331604,0.416032,False,0.539985,False,0.273751,0.138349,0.140637,0.459492,Bot
NONE,100,0.177184,'@odazuna_ @beartails 秘儀！車庫飛ばし！！！！',0.46701,False,0.15807,0.512011,False,0.485922,True,0.132252,0.341179,0.191314,0.541301,Bot
NONE,100,0.213697,'@MyNameIsJamesP hiiiiiiiiiiii',0.469863,False,0.144994,0.48617,False,0.499774,True,0.135366,0.315586,0.190358,0.518879,Bot
NONE,100,0.066136,http://t.co/U7ZXDzAjhp,0.476191,False,0.571061,0.493654,False,0.459618,True,0.147532,0.012115,0.203155,0.551106,Bot
NONE,100,0.20259,'@NeonzDuzMusik ahh',0.575494,False,0.136551,0.596561,False,0.427454,True,0.134856,0.245041,0.280962,0.590324,Bot
NONE,100,0.035412,'Has anyone invented that machine yet? You know the one you walk in to and come out the other side showered dressed hair done etc?',0.519324,False,0.295342,0.499808,False,0.520172,True,0.284733,0.243089,0.141423,0.410108,Bot
N,100,0.015629,'Missing those days when I would fall asleep on the couch and some secret person would take me to my bed????',0.544805,False,0.562573,0.602173,True,0.481741,True,0.263793,0.091029,0.066977,0.45734,Bot
N,92,0.006367,'Or maybe... Maybe everyone else is like us. When they\'re not with their good friends they just shut down.',0.506009,False,0.216132,0.492981,True,0.48666,True,0.745446,0.010971,0.021085,0.491341,Bot
P,100,0.182301,'@VidmantasaxKard cool',0.553188,False,0.154217,0.588442,True,0.448826,True,0.170082,0.298054,0.195347,0.521442,Bot
N,100,0.029118,'When words fail music speaks.',0.453894,False,0.217354,0.517428,False,0.480429,True,0.676756,0.024586,0.052186,0.497267,Bot
P,100,0.097377,'Trust your gut. - Barbara Walters',0.513149,False,0.270056,0.54239,True,0.43621,True,0.272941,0.020609,0.339015,0.581935,Bot
P,100,0.399671,'Look deep into nature and you will understand everything better. - Albert Einstein',0.462297,False,0.248979,0.3906,True,0.52869,True,0.155105,0.08235,0.113896,0.591626,Bot
N+,100,0.130176,'As I lay my head down to sleep I give you girl my soul to keep if I die before I wake my little brother shall take my place.',0.560578,False,0.278179,0.617634,False,0.474277,True,0.345617,0.013549,0.23248,0.443839,Bot
P,100,0.225175,'@MasudThomas @www.hulkshare.com download my music @Mshua with Spack ni shidaaaa true story from me .....Kifoooo',0.474302,False,0.388543,0.496936,False,0.470324,True,0.245136,0.05441,0.086736,0.544154,Bot
NONE,100,0.558382,'RT @MayhemSoSmooth: Wade for theeeeeeee!!! ',0.528701,False,0.112347,0.813162,False,0.447537,True,0.092411,0.042428,0.194432,0.500429,Bot
NONE,100,0.226167,'@themiked16101 !',0.458883,False,0.112487,0.565628,False,0.502266,True,0.132663,0.341542,0.187142,0.501003,Bot
P,92,0.068961,'i don\'t know why i torture myself watching these Knicks like when the wizards are better and the BOBCATS you know your season is over #nyk',0.640192,False,0.499601,0.45432,True,0.376201,True,0.20371,0.022474,0.205254,0.531227,Bot
P,100,0.196894,'@thcacioppo Like it',0.559453,False,0.152734,0.496864,True,0.482511,True,0.150078,0.317292,0.183003,0.479919,Bot
NONE,100,0.214697,'@MorocSurfBreaks awsome',0.47711,False,0.141542,0.435012,False,0.440678,True,0.125297,0.332317,0.186146,0.551646,Bot
P,100,0.104656,'�Motherhood is near to divinity. It is the highest holiest service to be assumed by mankind.� - Howard . Hunter',0.389184,False,0.507684,0.435354,False,0.50082,True,0.095929,0.19992,0.091811,0.476846,Bot
P,100,0.222712,'By cooperating with our allies we are able to defend our important schools #VoteForTommy',0.566436,False,0.152571,0.59056,False,0.47793,True,0.116026,0.101562,0.407129,0.538453,Bot
NONE,100,0.154094,'#nf @theSpazzy_McGee followin back',0.485789,False,0.339284,0.533866,False,0.599453,True,0.13232,0.246722,0.127581,0.411499,Bot
P+,98,0.172049,'@martymacphly You only get one crack at a big opportunity so make sure you recognise it and grab it with both hands. - Darren Richards',0.474785,False,0.260753,0.422728,False,0.50745,True,0.20971,0.011625,0.345864,0.507537,Bot
P,100,0.266413,'All you need is love. - The Beatles',0.542764,False,0.297705,0.56832,True,0.436807,True,0.313174,0.016242,0.106466,0.515828,Bot
NONE,100,0.226167,'@ITCHFM !',0.458883,False,0.112487,0.565628,False,0.502266,True,0.132663,0.341542,0.187142,0.501003,Bot
P,97,0.351649,'[VERIF] WELKAM TO DA HOME HAVE FUN AND BE ACTIVE @Kaeun_SC',0.40468,False,0.170788,0.379181,False,0.517716,True,0.029969,0.409315,0.038279,0.505183,Bot
NONE,100,0.046922,'@Enide_Ghost ...What do you mean? A town.. Region?',0.564712,False,0.186843,0.516775,False,0.46049,True,0.088918,0.122039,0.555278,0.494258,Bot
